8448 1 15 4
8449 0 24 2
8453 0 25 8
8460 0 22 0
8464 1 26 2
8466 1 19 2
8469 1 21 1
8472 0 19 5
8489 0 27 2
8496 1 20 1
8499 0 23 3
8524 0 27 14
8529 0 28 8
8532 1 23 0
8534 0 29 10
8536 0 25 2
8539 0 20 3
8543 0 20 25
8551 1 29 20
8563 0 17 1
8566 0 21 15
8571 1 23 5
8576 0 19 4
8587 1 17 2
8590 0 28 8
8595 1 18 0
8598 1 16 0
8599 1 26 1
8603 1 17 1
8614 0 26 30
8621 1 19 5
8630 1 24 4
8634 1 27 2
8639 1 27 3
8643 0 19 28
8645 0 28 10
8663 1 22 2
8667 1 24 0
8669 1 27 0
8675 0 22 3
8679 1 16 0
8692 0 29 15
8694 1 22 0
8696 1 28 4
8704 0 20 0
8705 1 25 0
8706 0 22 1
8708 1 28 10
8714 0 25 20
8715 1 18 1
8718 1 17 0
8736 1 24 5
8742 1 19 2
8748 1 25 1
8754 1 28 2
8764 1 25 0
8765 0 18 6
8774 0 18 0
8776 1 17 0
8782 1 24 4
8783 0 21 15
8787 0 18 0
8789 1 24 0
8832 1 26 2
8841 0 30 2
8873 0 24 0
8878 0 16 4
8891 1 23 6
8892 0 21 2
8897 0 21 10
8900 1 20 0
8904 0 30 3
8921 0 18 8
8924 0 25 12
8927 0 28 5
8928 1 24 2
8931 0 28 1
8939 1 27 7
8947 0 27 1
8948 0 21 25
8950 1 27 6
8963 0 27 0
8964 1 29 0
8979 1 28 1
8980 0 21 10
8982 0 19 0
8983 0 27 15
8985 1 15 3
